id_ticket,id_tienda,timestamp,total_venta,total_articulos,id_cliente
TICKET_0007731,STORE_05,2024-01-08 18:47:00,25.88,5,CUST_00085
TICKET_0007732,STORE_07,2024-01-13 19:38:00,15.5,2,CUST_00273
TICKET_0007733,STORE_01,2024-01-18 08:48:00,3.69,1,CUST_00960
TICKET_0007734,STORE_10,2024-03-25 19:11:00,2.97,1,CUST_00672
TICKET_0007735,STORE_02,2024-02-02 20:09:00,15.5,3,CUST_00930
TICKET_0007736,STORE_10,2024-02-09 07:21:00,24.01,2,CUST_00205
TICKET_0007737,STORE_06,2024-02-29 13:48:00,47.68,5,CUST_00292
TICKET_0007738,STORE_04,2024-01-14 10:36:00,46.62,5,CUST_00233
TICKET_0007739,STORE_05,2024-03-20 09:49:00,3.32,1,CUST_00558
TICKET_0007740,STORE_10,2024-03-03 13:01:00,29.39,3,CUST_00078
TICKET_0007741,STORE_07,2024-01-02 11:07:00,14.15,2,CUST_00737
TICKET_0007742,STORE_08,2024-03-07 21:24:00,15.35,2,CUST_00479
TICKET_0007743,STORE_02,2024-02-15 14:34:00,7.36,1,CUST_00648
TICKET_0007744,STORE_05,2024-01-10 12:28:00,29.46,4,CUST_00113
TICKET_0007745,STORE_07,2024-01-11 15:16:00,7.6,1,CUST_00965
TICKET_0007746,STORE_01,2024-03-15 19:11:00,18.71,2,CUST_00570
TICKET_0007747,STORE_05,2024-01-19 13:16:00,5.97,1,CUST_00441
TICKET_0007748,STORE_01,2024-02-10 11:12:00,15.18,2,CUST_00272
TICKET_0007749,STORE_08,2024-02-10 14:36:00,21.04,3,CUST_00913
TICKET_0007750,STORE_10,2024-01-16 17:50:00,7.89,1,CUST_00646
TICKET_0007751,STORE_10,2024-02-22 09:18:00,15.72,2,CUST_00038
TICKET_0007752,STORE_10,2024-02-27 18:02:00,26.36,3,CUST_00252
TICKET_0007753,STORE_07,2024-03-06 19:20:00,2.7,1,CUST_00691
TICKET_0007754,STORE_04,2024-01-20 15:17:00,9.3,2,CUST_00934
TICKET_0007755,STORE_03,2024-03-30 08:48:00,5.06,1,CUST_00549
TICKET_0007756,STORE_03,2024-01-03 11:55:00,14.78,2,CUST_00577
TICKET_0007757,STORE_05,2024-03-10 21:43:00,38.02,3,CUST_00197
TICKET_0007758,STORE_08,2024-02-13 21:00:00,12.21,2,CUST_00148
TICKET_0007759,STORE_03,2024-01-27 11:57:00,23.61,2,CUST_00861
TICKET_0007760,STORE_04,2024-03-13 15:15:00,20.5,2,CUST_00840
TICKET_0007761,STORE_01,2024-02-08 15:33:00,13.77,1,CUST_00822
TICKET_0007762,STORE_06,2024-02-15 17:52:00,16.49,2,CUST_00302
TICKET_0007763,STORE_08,2024-01-13 09:19:00,14.48,1,CUST_00033
TICKET_0007764,STORE_05,2024-02-19 18:40:00,34.24,4,CUST_00969
TICKET_0007765,STORE_10,2024-03-14 09:13:00,8.91,1,CUST_00461
TICKET_0007766,STORE_05,2024-02-13 10:43:00,2.85,1,CUST_00416
TICKET_0007767,STORE_09,2024-02-11 17:59:00,2.62,1,CUST_00056
TICKET_0007768,STORE_02,2024-01-06 21:45:00,15.49,2,CUST_00507
TICKET_0007769,STORE_07,2024-03-29 10:09:00,14.85,1,CUST_00274
TICKET_0007770,STORE_10,2024-03-21 12:23:00,11.5,2,CUST_00322
TICKET_0007771,STORE_05,2024-02-22 20:41:00,21.49,3,CUST_00533
TICKET_0007772,STORE_07,2024-03-12 08:33:00,2.72,1,CUST_00486
TICKET_0007773,STORE_02,2024-02-03 08:13:00,6.12,1,CUST_00105
TICKET_0007774,STORE_03,2024-01-23 18:47:00,12.76,2,CUST_00840
TICKET_0007775,STORE_09,2024-01-20 16:30:00,12.2,2,CUST_00785
TICKET_0007776,STORE_07,2024-01-23 17:58:00,22.85,2,CUST_00602
TICKET_0007777,STORE_09,2024-02-08 16:28:00,24.66,3,CUST_00501
TICKET_0007778,STORE_03,2024-03-04 12:14:00,45.83,5,CUST_00174
TICKET_0007779,STORE_07,2024-01-12 20:29:00,4.77,1,CUST_00312
TICKET_0007780,STORE_05,2024-01-29 07:22:00,27.62,3,CUST_00454
TICKET_0007781,STORE_08,2024-03-25 16:40:00,5.87,1,CUST_00161
TICKET_0007782,STORE_05,2024-03-04 16:01:00,7.19,1,CUST_00214
TICKET_0007783,STORE_07,2024-01-09 10:12:00,28.39,3,CUST_00148
TICKET_0007784,STORE_03,2024-02-14 15:07:00,24.57,2,CUST_00146
TICKET_0007785,STORE_10,2024-03-09 12:53:00,37.98,4,CUST_00144
TICKET_0007786,STORE_10,2024-03-05 07:43:00,6.87,1,CUST_00904
TICKET_0007787,STORE_06,2024-02-20 16:22:00,38.91,4,CUST_00655
TICKET_0007788,STORE_08,2024-01-14 15:49:00,23.36,2,CUST_00318
TICKET_0007789,STORE_10,2024-02-15 11:37:00,26.1,4,CUST_00542
TICKET_0007790,STORE_05,2024-02-01 21:33:00,22.54,3,CUST_00756
TICKET_0007791,STORE_03,2024-03-19 14:48:00,27.26,3,CUST_00020
TICKET_0007792,STORE_09,2024-01-15 09:55:00,9.15,1,CUST_00742
TICKET_0007793,STORE_06,2024-03-19 19:38:00,14.4,3,CUST_00695
TICKET_0007794,STORE_07,2024-03-30 13:39:00,8.9,1,CUST_00044
TICKET_0007795,STORE_05,2024-02-11 19:43:00,8.22,2,CUST_00788
TICKET_0007796,STORE_08,2024-03-29 11:02:00,35.94,4,CUST_00450
TICKET_0007797,STORE_02,2024-01-01 15:56:00,15.23,2,CUST_00903
TICKET_0007798,STORE_05,2024-01-19 14:12:00,24.3,5,CUST_00052
TICKET_0007799,STORE_07,2024-01-20 17:36:00,28.48,4,CUST_00246
TICKET_0007800,STORE_05,2024-03-10 11:08:00,31.44,4,CUST_00933
TICKET_0007801,STORE_04,2024-02-24 16:58:00,8.84,1,CUST_00210
TICKET_0007802,STORE_05,2024-03-24 12:12:00,26.9,3,CUST_00042
TICKET_0007803,STORE_02,2024-03-05 09:52:00,20.53,2,CUST_00322
TICKET_0007804,STORE_03,2024-03-03 18:04:00,12.86,2,CUST_00862
TICKET_0007805,STORE_08,2024-01-13 14:03:00,37.23,4,CUST_00890
TICKET_0007806,STORE_09,2024-01-29 07:33:00,5.74,1,CUST_00289
TICKET_0007807,STORE_05,2024-01-23 07:44:00,8.31,2,CUST_00255
TICKET_0007808,STORE_07,2024-03-23 16:56:00,7.47,1,CUST_00532
TICKET_0007809,STORE_01,2024-02-17 10:40:00,17.53,2,CUST_00345
TICKET_0007810,STORE_01,2024-03-12 15:49:00,32.59,4,CUST_00884
TICKET_0007811,STORE_06,2024-02-09 18:17:00,25.01,4,CUST_00653
TICKET_0007812,STORE_08,2024-01-05 15:36:00,21.2,2,CUST_00349
TICKET_0007813,STORE_09,2024-01-01 16:58:00,29.99,4,CUST_00844
TICKET_0007814,STORE_02,2024-01-29 15:22:00,16.01,2,CUST_00402
TICKET_0007815,STORE_02,2024-01-03 12:03:00,6.1,1,CUST_00723
TICKET_0007816,STORE_07,2024-03-03 09:48:00,17.71,3,CUST_00273
TICKET_0007817,STORE_10,2024-03-04 13:56:00,26.53,2,CUST_00024
TICKET_0007818,STORE_10,2024-02-24 21:57:00,39.74,5,CUST_00122
TICKET_0007819,STORE_05,2024-03-07 11:12:00,10.01,1,CUST_00261
TICKET_0007820,STORE_02,2024-02-23 16:53:00,21.18,3,CUST_00488
TICKET_0007821,STORE_09,2024-02-09 14:24:00,16.39,2,CUST_00601
TICKET_0007822,STORE_10,2024-01-18 08:28:00,16.77,2,CUST_00786
TICKET_0007823,STORE_04,2024-03-16 12:18:00,11.73,1,CUST_00267
TICKET_0007824,STORE_09,2024-03-26 18:34:00,9.47,1,CUST_00278
TICKET_0007825,STORE_07,2024-02-01 16:18:00,29.73,3,CUST_00169
TICKET_0007826,STORE_06,2024-03-25 21:21:00,43.63,5,CUST_00498
TICKET_0007827,STORE_02,2024-01-15 21:20:00,11.75,1,CUST_00784
TICKET_0007828,STORE_09,2024-01-22 16:54:00,12.42,1,CUST_00635
TICKET_0007829,STORE_10,2024-03-12 08:45:00,21.34,2,CUST_00998
TICKET_0007830,STORE_03,2024-02-18 13:45:00,12.32,2,CUST_00991
TICKET_0007831,STORE_08,2024-01-29 09:23:00,2.87,1,CUST_00800
TICKET_0007832,STORE_07,2024-03-05 11:31:00,5.75,1,CUST_00360
TICKET_0007833,STORE_09,2024-01-30 08:35:00,14.18,1,CUST_00893
TICKET_0007834,STORE_10,2024-02-07 19:19:00,39.08,5,CUST_00596
TICKET_0007835,STORE_10,2024-03-09 14:59:00,41.02,5,CUST_00376
TICKET_0007836,STORE_02,2024-03-25 21:47:00,44.95,5,CUST_00307
TICKET_0007837,STORE_05,2024-03-25 16:12:00,2.21,1,CUST_00570
TICKET_0007838,STORE_01,2024-03-22 16:31:00,5.66,1,CUST_00047
TICKET_0007839,STORE_08,2024-02-12 21:31:00,8.08,1,CUST_00221
TICKET_0007840,STORE_03,2024-01-28 19:19:00,9.6,1,CUST_00654
TICKET_0007841,STORE_10,2024-03-03 07:59:00,32.68,3,CUST_00079
TICKET_0007842,STORE_08,2024-03-31 18:50:00,6.07,1,CUST_00929
TICKET_0007843,STORE_09,2024-02-27 11:41:00,20.87,2,CUST_00038
TICKET_0007844,STORE_03,2024-02-07 19:33:00,24.13,3,CUST_00841
TICKET_0007845,STORE_10,2024-03-11 13:26:00,28.7,5,CUST_00052
TICKET_0007846,STORE_08,2024-02-21 10:20:00,14.84,1,CUST_00880
TICKET_0007847,STORE_01,2024-01-21 11:56:00,40.43,4,CUST_00909
TICKET_0007848,STORE_06,2024-02-19 18:26:00,2.67,1,CUST_00298
TICKET_0007849,STORE_10,2024-02-12 10:33:00,2.91,1,CUST_00250
TICKET_0007850,STORE_01,2024-03-07 11:53:00,12.88,2,CUST_00674
TICKET_0007851,STORE_07,2024-01-24 13:26:00,22.27,4,CUST_00933
TICKET_0007852,STORE_02,2024-03-03 17:44:00,4.91,1,CUST_00227
TICKET_0007853,STORE_10,2024-01-12 17:28:00,2.74,1,CUST_00443
TICKET_0007854,STORE_10,2024-01-15 15:32:00,21.42,2,CUST_00998
TICKET_0007855,STORE_09,2024-02-23 10:51:00,17.08,2,CUST_00606
TICKET_0007856,STORE_08,2024-01-17 16:06:00,9.02,2,CUST_00882
TICKET_0007857,STORE_05,2024-03-20 09:16:00,14.42,2,CUST_00026
TICKET_0007858,STORE_08,2024-02-13 09:00:00,13.61,2,CUST_00769
TICKET_0007859,STORE_04,2024-02-23 18:35:00,4.78,1,CUST_00720
TICKET_0007860,STORE_04,2024-02-02 09:43:00,9.21,1,CUST_00901
TICKET_0007861,STORE_09,2024-01-09 13:44:00,26.45,3,CUST_00658
TICKET_0007862,STORE_04,2024-01-24 19:49:00,20.89,2,CUST_00769
TICKET_0007863,STORE_02,2024-01-25 14:49:00,19.47,3,CUST_00180
TICKET_0007864,STORE_01,2024-01-26 18:16:00,9.85,1,CUST_00706
TICKET_0007865,STORE_03,2024-01-11 10:19:00,15.34,2,CUST_00799
TICKET_0007866,STORE_05,2024-01-27 18:22:00,34.54,3,CUST_00581
TICKET_0007867,STORE_06,2024-01-11 13:38:00,8.93,1,CUST_00761
TICKET_0007868,STORE_02,2024-03-20 14:48:00,17.83,2,CUST_00264
TICKET_0007869,STORE_08,2024-02-28 09:49:00,28.63,3,CUST_00447
TICKET_0007870,STORE_09,2024-02-05 11:30:00,5.09,1,CUST_00894
TICKET_0007871,STORE_01,2024-01-11 18:53:00,7.35,1,CUST_00570
TICKET_0007872,STORE_06,2024-01-23 16:04:00,12.66,2,CUST_00246
TICKET_0007873,STORE_07,2024-02-11 18:24:00,27.48,3,CUST_00447
TICKET_0007874,STORE_10,2024-01-10 07:22:00,42.61,4,CUST_00782
TICKET_0007875,STORE_04,2024-02-06 11:24:00,12.89,2,CUST_00289
TICKET_0007876,STORE_03,2024-03-29 15:00:00,43.19,5,CUST_00057
TICKET_0007877,STORE_08,2024-02-03 14:17:00,22.08,2,CUST_00806
TICKET_0007878,STORE_07,2024-03-08 12:41:00,31.43,4,CUST_00661
TICKET_0007879,STORE_05,2024-03-06 21:42:00,23.73,2,CUST_00944
TICKET_0007880,STORE_01,2024-03-24 15:35:00,14.79,1,CUST_00549
TICKET_0007881,STORE_04,2024-03-19 13:08:00,21.4,3,CUST_00946
TICKET_0007882,STORE_10,2024-01-20 08:17:00,10.02,1,CUST_00207
TICKET_0007883,STORE_02,2024-03-31 16:15:00,20.0,3,CUST_00094
TICKET_0007884,STORE_10,2024-01-18 12:19:00,14.19,2,CUST_00762
TICKET_0007885,STORE_02,2024-03-02 19:18:00,18.98,3,CUST_00519
TICKET_0007886,STORE_02,2024-03-31 21:51:00,20.95,2,CUST_00860
TICKET_0007887,STORE_05,2024-03-11 07:58:00,9.98,1,CUST_00168
TICKET_0007888,STORE_03,2024-01-15 21:55:00,9.47,1,CUST_00629
TICKET_0007889,STORE_01,2024-03-02 11:30:00,14.89,1,CUST_00005
TICKET_0007890,STORE_02,2024-01-31 08:08:00,46.22,5,CUST_00176
TICKET_0007891,STORE_05,2024-02-27 10:17:00,42.0,5,CUST_00036
TICKET_0007892,STORE_06,2024-02-02 20:06:00,28.75,2,CUST_00722
TICKET_0007893,STORE_05,2024-02-25 07:28:00,21.26,2,CUST_00194
TICKET_0007894,STORE_03,2024-01-03 07:46:00,13.25,3,CUST_00013
TICKET_0007895,STORE_02,2024-01-12 16:00:00,3.02,1,CUST_00010
TICKET_0007896,STORE_05,2024-02-27 07:18:00,37.75,5,CUST_00348
TICKET_0007897,STORE_06,2024-01-17 15:54:00,15.04,2,CUST_00756
TICKET_0007898,STORE_01,2024-02-23 13:31:00,7.32,1,CUST_00451
TICKET_0007899,STORE_02,2024-02-10 08:40:00,15.81,2,CUST_00225
TICKET_0007900,STORE_10,2024-02-11 10:43:00,6.32,2,CUST_00784
TICKET_0007901,STORE_05,2024-01-23 16:54:00,20.5,3,CUST_00386
TICKET_0007902,STORE_06,2024-03-09 13:38:00,27.39,4,CUST_00065
TICKET_0007903,STORE_09,2024-03-03 11:26:00,19.0,3,CUST_00447
TICKET_0007904,STORE_07,2024-02-11 09:07:00,9.83,2,CUST_00630
TICKET_0007905,STORE_03,2024-02-09 08:39:00,22.55,3,CUST_00584
TICKET_0007906,STORE_04,2024-01-18 13:41:00,15.14,1,CUST_00107
TICKET_0007907,STORE_07,2024-01-24 16:44:00,21.3,3,CUST_00305
TICKET_0007908,STORE_02,2024-01-30 21:14:00,24.23,2,CUST_00295
TICKET_0007909,STORE_01,2024-02-09 15:23:00,8.89,1,CUST_00583
TICKET_0007910,STORE_08,2024-03-01 20:16:00,7.37,1,CUST_00081
TICKET_0007911,STORE_04,2024-02-28 14:09:00,25.53,2,CUST_00696
TICKET_0007912,STORE_08,2024-02-29 11:33:00,28.7,3,CUST_00853
TICKET_0007913,STORE_10,2024-01-19 09:45:00,13.41,1,CUST_00642
TICKET_0007914,STORE_09,2024-02-05 18:16:00,13.46,1,CUST_00442
TICKET_0007915,STORE_10,2024-03-28 12:29:00,29.2,4,CUST_00620
TICKET_0007916,STORE_03,2024-01-15 19:55:00,15.78,2,CUST_00078
TICKET_0007917,STORE_09,2024-01-28 15:00:00,40.1,4,CUST_00858
TICKET_0007918,STORE_01,2024-03-03 11:41:00,10.32,2,CUST_00117
TICKET_0007919,STORE_03,2024-03-29 18:02:00,19.67,3,CUST_00878
TICKET_0007920,STORE_01,2024-02-09 18:35:00,13.59,1,CUST_00247
TICKET_0007921,STORE_06,2024-02-22 07:41:00,29.09,4,CUST_00782
TICKET_0007922,STORE_08,2024-01-30 18:17:00,30.02,3,CUST_00642
TICKET_0007923,STORE_06,2024-02-02 18:40:00,11.64,2,CUST_00277
TICKET_0007924,STORE_07,2024-02-15 14:17:00,4.97,1,CUST_00634
TICKET_0007925,STORE_04,2024-01-23 09:04:00,14.22,1,CUST_00938
TICKET_0007926,STORE_04,2024-03-07 09:05:00,9.02,1,CUST_00766
TICKET_0007927,STORE_10,2024-03-18 20:41:00,30.5,3,CUST_00406
TICKET_0007928,STORE_10,2024-03-27 21:19:00,7.96,2,CUST_00842
TICKET_0007929,STORE_08,2024-02-16 13:25:00,19.8,2,CUST_00846
TICKET_0007930,STORE_02,2024-01-17 17:25:00,21.61,2,CUST_00325
TICKET_0007931,STORE_04,2024-02-14 11:47:00,8.95,1,CUST_00178
TICKET_0007932,STORE_03,2024-02-28 15:11:00,7.52,1,CUST_00971
TICKET_0007933,STORE_02,2024-01-21 13:22:00,19.07,2,CUST_00769
TICKET_0007934,STORE_05,2024-03-20 20:39:00,17.45,2,CUST_00227
TICKET_0007935,STORE_01,2024-01-22 14:16:00,9.11,1,CUST_00005
TICKET_0007936,STORE_10,2024-02-15 08:42:00,16.25,2,CUST_00705
TICKET_0007937,STORE_08,2024-02-11 13:48:00,20.52,3,CUST_00918
TICKET_0007938,STORE_10,2024-03-01 09:29:00,24.12,2,CUST_00363
TICKET_0007939,STORE_07,2024-01-24 19:43:00,30.03,4,CUST_00450
TICKET_0007940,STORE_01,2024-01-03 14:31:00,12.44,2,CUST_00435
TICKET_0007941,STORE_10,2024-01-03 16:54:00,14.34,1,CUST_00139
TICKET_0007942,STORE_04,2024-02-22 09:55:00,13.89,2,CUST_00256
TICKET_0007943,STORE_04,2024-03-23 10:08:00,12.4,1,CUST_00198
TICKET_0007944,STORE_07,2024-03-13 18:21:00,10.31,1,CUST_00293
TICKET_0007945,STORE_04,2024-03-14 11:11:00,18.57,2,CUST_00162
TICKET_0007946,STORE_03,2024-02-03 15:08:00,33.74,3,CUST_00156
TICKET_0007947,STORE_01,2024-03-08 12:38:00,26.15,2,CUST_00043
TICKET_0007948,STORE_01,2024-03-19 13:14:00,29.17,3,CUST_00685
TICKET_0007949,STORE_03,2024-03-08 09:03:00,17.27,3,CUST_00933
TICKET_0007950,STORE_09,2024-01-14 07:55:00,42.75,6,CUST_00855
TICKET_0007951,STORE_04,2024-02-02 07:39:00,15.82,2,CUST_00495
TICKET_0007952,STORE_04,2024-02-18 21:24:00,5.49,2,CUST_00431
TICKET_0007953,STORE_01,2024-01-25 14:13:00,2.4,1,CUST_00322
TICKET_0007954,STORE_01,2024-01-10 10:43:00,23.19,2,CUST_00435
TICKET_0007955,STORE_06,2024-03-10 18:53:00,27.48,4,CUST_00508
TICKET_0007956,STORE_03,2024-02-29 18:04:00,7.75,2,CUST_00666
TICKET_0007957,STORE_10,2024-03-08 21:31:00,12.44,2,CUST_00709
TICKET_0007958,STORE_06,2024-02-06 08:48:00,53.88,5,CUST_00536
TICKET_0007959,STORE_03,2024-01-11 17:56:00,23.52,2,CUST_00276
TICKET_0007960,STORE_02,2024-03-21 16:42:00,4.73,1,CUST_00786
TICKET_0007961,STORE_01,2024-02-27 15:58:00,4.4,1,CUST_00308
TICKET_0007962,STORE_07,2024-01-14 09:25:00,13.97,2,CUST_00802
TICKET_0007963,STORE_01,2024-02-10 17:04:00,2.35,1,CUST_00177
TICKET_0007964,STORE_09,2024-03-25 19:46:00,5.31,2,CUST_00787
TICKET_0007965,STORE_08,2024-03-14 09:33:00,7.66,1,CUST_00214
TICKET_0007966,STORE_10,2024-03-28 12:34:00,9.71,2,CUST_00741
TICKET_0007967,STORE_02,2024-03-17 10:49:00,28.6,3,CUST_00581
TICKET_0007968,STORE_10,2024-01-26 21:14:00,17.91,2,CUST_00049
TICKET_0007969,STORE_09,2024-02-10 08:52:00,5.72,1,CUST_00507
TICKET_0007970,STORE_07,2024-02-21 07:32:00,8.67,2,CUST_00940
TICKET_0007971,STORE_09,2024-01-02 13:16:00,16.23,2,CUST_00270
TICKET_0007972,STORE_08,2024-01-26 18:19:00,26.09,4,CUST_00631
TICKET_0007973,STORE_09,2024-01-09 15:56:00,17.78,2,CUST_00336
TICKET_0007974,STORE_05,2024-03-18 18:28:00,25.78,3,CUST_00058
TICKET_0007975,STORE_02,2024-02-11 19:33:00,8.9,1,CUST_00809
TICKET_0007976,STORE_05,2024-03-06 15:45:00,38.9,4,CUST_00260
TICKET_0007977,STORE_04,2024-01-25 08:39:00,21.76,4,CUST_00052
TICKET_0007978,STORE_10,2024-01-05 16:06:00,8.61,2,CUST_00302
TICKET_0007979,STORE_09,2024-02-09 08:31:00,25.16,4,CUST_00037
TICKET_0007980,STORE_01,2024-03-06 11:41:00,27.11,3,CUST_00721
TICKET_0007981,STORE_07,2024-01-14 09:56:00,4.98,1,CUST_00683
TICKET_0007982,STORE_02,2024-02-29 12:29:00,11.89,1,CUST_00912
TICKET_0007983,STORE_05,2024-03-21 17:00:00,36.84,5,CUST_00513
TICKET_0007984,STORE_01,2024-01-02 07:54:00,14.32,1,CUST_00354
TICKET_0007985,STORE_02,2024-01-16 16:55:00,14.7,1,CUST_00868
TICKET_0007986,STORE_10,2024-03-02 10:35:00,2.64,1,CUST_01000
TICKET_0007987,STORE_02,2024-01-07 13:26:00,8.08,1,CUST_00023
TICKET_0007988,STORE_09,2024-03-17 07:32:00,31.26,3,CUST_00561
TICKET_0007989,STORE_02,2024-03-12 15:26:00,15.23,2,CUST_00404
TICKET_0007990,STORE_02,2024-03-11 11:15:00,20.21,3,CUST_00895
TICKET_0007991,STORE_06,2024-03-18 10:13:00,12.53,2,CUST_00780
TICKET_0007992,STORE_07,2024-03-23 13:15:00,40.63,5,CUST_00297
TICKET_0007993,STORE_10,2024-02-10 18:14:00,37.23,4,CUST_00969
TICKET_0007994,STORE_03,2024-01-24 16:47:00,10.52,2,CUST_00232
TICKET_0007995,STORE_05,2024-01-11 11:17:00,20.02,3,CUST_00033
TICKET_0007996,STORE_08,2024-01-04 07:16:00,29.17,4,CUST_00324
TICKET_0007997,STORE_06,2024-03-06 11:04:00,15.96,3,CUST_00615
TICKET_0007998,STORE_01,2024-01-26 08:21:00,9.32,1,CUST_00354
TICKET_0007999,STORE_07,2024-01-28 20:48:00,17.99,3,CUST_00459
TICKET_0008000,STORE_10,2024-03-17 17:37:00,26.79,3,CUST_00075
TICKET_0008001,STORE_09,2024-03-05 21:50:00,23.01,2,CUST_00076
TICKET_0008002,STORE_02,2024-01-07 19:50:00,6.38,1,CUST_00331
TICKET_0008003,STORE_06,2024-01-17 18:36:00,51.2,4,CUST_00536
TICKET_0008004,STORE_04,2024-01-26 15:44:00,31.51,3,CUST_00782
TICKET_0008005,STORE_10,2024-01-10 15:56:00,26.13,3,CUST_00369
TICKET_0008006,STORE_09,2024-03-20 07:07:00,8.49,2,CUST_00003
TICKET_0008007,STORE_08,2024-01-31 11:18:00,6.28,2,CUST_00834
TICKET_0008008,STORE_09,2024-02-18 07:11:00,2.22,1,CUST_00695
TICKET_0008009,STORE_09,2024-02-29 14:21:00,37.75,4,CUST_00335
TICKET_0008010,STORE_03,2024-01-14 16:13:00,28.64,5,CUST_00688
TICKET_0008011,STORE_08,2024-03-24 13:08:00,24.11,3,CUST_00334
TICKET_0008012,STORE_07,2024-02-26 19:35:00,43.06,5,CUST_00976
TICKET_0008013,STORE_08,2024-03-25 19:05:00,25.14,3,CUST_00632
TICKET_0008014,STORE_05,2024-03-20 09:26:00,25.65,4,CUST_00350
TICKET_0008015,STORE_08,2024-02-14 10:57:00,6.01,1,CUST_00956
TICKET_0008016,STORE_10,2024-01-09 17:25:00,16.58,2,CUST_00795
TICKET_0008017,STORE_01,2024-02-07 19:22:00,14.43,2,CUST_00336
TICKET_0008018,STORE_03,2024-01-21 18:07:00,20.06,2,CUST_00194
TICKET_0008019,STORE_01,2024-01-28 15:27:00,2.41,1,CUST_00696
TICKET_0008020,STORE_02,2024-01-29 19:33:00,8.48,1,CUST_00064
TICKET_0008021,STORE_05,2024-01-09 20:11:00,31.84,4,CUST_00842
TICKET_0008022,STORE_04,2024-03-18 07:48:00,23.83,2,CUST_00967
TICKET_0008023,STORE_08,2024-02-21 19:46:00,14.95,3,CUST_00607
TICKET_0008024,STORE_03,2024-01-21 07:57:00,17.66,2,CUST_00325
TICKET_0008025,STORE_05,2024-03-14 10:38:00,16.64,2,CUST_00572
TICKET_0008026,STORE_05,2024-01-18 13:22:00,21.79,3,CUST_00065
TICKET_0008027,STORE_09,2024-01-21 13:03:00,33.83,5,CUST_00037
TICKET_0008028,STORE_07,2024-02-07 08:51:00,44.66,5,CUST_00180
TICKET_0008029,STORE_02,2024-02-03 07:01:00,16.95,2,CUST_00604
TICKET_0008030,STORE_08,2024-03-05 15:29:00,22.53,2,CUST_00719
TICKET_0008031,STORE_01,2024-02-19 15:42:00,13.36,2,CUST_00365
TICKET_0008032,STORE_01,2024-02-04 14:32:00,15.06,2,CUST_00279
TICKET_0008033,STORE_10,2024-01-06 07:25:00,13.47,2,CUST_00110
TICKET_0008034,STORE_07,2024-03-19 21:45:00,43.65,5,CUST_00149
TICKET_0008035,STORE_07,2024-02-24 08:22:00,10.02,1,CUST_00634
TICKET_0008036,STORE_01,2024-03-22 15:21:00,4.94,1,CUST_00960
TICKET_0008037,STORE_04,2024-03-16 15:34:00,5.23,1,CUST_00511
TICKET_0008038,STORE_07,2024-02-26 21:46:00,7.26,1,CUST_00715
TICKET_0008039,STORE_06,2024-03-22 19:09:00,34.71,3,CUST_00582
TICKET_0008040,STORE_05,2024-01-24 18:48:00,51.15,6,CUST_00406
TICKET_0008041,STORE_01,2024-03-09 07:39:00,16.71,2,CUST_00738
TICKET_0008042,STORE_10,2024-01-19 08:45:00,16.87,2,CUST_00632
TICKET_0008043,STORE_04,2024-01-11 20:08:00,10.93,2,CUST_00121
TICKET_0008044,STORE_02,2024-03-10 21:00:00,20.12,2,CUST_00151
TICKET_0008045,STORE_04,2024-02-27 10:11:00,14.67,1,CUST_00658
TICKET_0008046,STORE_02,2024-03-05 09:26:00,9.74,2,CUST_00411
TICKET_0008047,STORE_02,2024-03-26 16:12:00,28.19,2,CUST_00352
TICKET_0008048,STORE_08,2024-03-27 16:12:00,26.79,4,CUST_00424
TICKET_0008049,STORE_05,2024-02-25 16:26:00,39.41,5,CUST_00620
TICKET_0008050,STORE_06,2024-03-21 13:15:00,38.81,5,CUST_00059
TICKET_0008051,STORE_06,2024-02-03 17:17:00,23.78,3,CUST_00930
TICKET_0008052,STORE_04,2024-01-31 18:49:00,9.91,2,CUST_00587
TICKET_0008053,STORE_05,2024-01-04 15:49:00,29.24,3,CUST_00254
TICKET_0008054,STORE_04,2024-03-28 21:58:00,13.95,1,CUST_00826
TICKET_0008055,STORE_07,2024-03-12 12:24:00,45.21,4,CUST_00855
TICKET_0008056,STORE_01,2024-03-20 14:25:00,15.8,2,CUST_00491
TICKET_0008057,STORE_05,2024-02-18 21:44:00,16.31,2,CUST_00113
TICKET_0008058,STORE_09,2024-03-25 10:54:00,11.74,2,CUST_00861
TICKET_0008059,STORE_04,2024-01-29 21:01:00,17.35,2,CUST_00360
TICKET_0008060,STORE_01,2024-01-04 13:41:00,19.13,2,CUST_00028
TICKET_0008061,STORE_01,2024-01-23 13:24:00,20.41,2,CUST_00859
TICKET_0008062,STORE_03,2024-03-17 17:32:00,15.55,2,CUST_00649
TICKET_0008063,STORE_07,2024-02-04 14:46:00,15.25,2,CUST_00098
TICKET_0008064,STORE_04,2024-01-17 12:56:00,22.7,2,CUST_00595
TICKET_0008065,STORE_07,2024-01-04 18:42:00,18.34,2,CUST_00467
TICKET_0008066,STORE_10,2024-01-16 09:34:00,11.91,1,CUST_00636
TICKET_0008067,STORE_06,2024-02-05 09:57:00,28.92,4,CUST_00373
TICKET_0008068,STORE_07,2024-01-14 21:20:00,51.87,6,CUST_00467
TICKET_0008069,STORE_10,2024-03-27 07:38:00,30.19,3,CUST_00498
TICKET_0008070,STORE_05,2024-01-09 11:01:00,26.52,4,CUST_00909
